"","user_id","restaurant_id","rating"
"1000","V0052","R047",3.28
"1001","V0052","R050",4.07
"1002","V0052","R037",3.68
"1003","V0052","R038",3.89
"1004","V0052","R014",2.56
"1005","V0052","R041",2.57
"1006","V0052","R029",2.14
"1007","V0052","R025",2.86
"1008","V0052","R012",4.56
"1009","V0052","R018",2.88
"1010","V0052","R004",4.13
"1011","V0052","R035",3.48
"1012","V0052","R048",2.78
"1013","V0052","R002",3.71
"1014","V0052","R008",3.81
"1015","V0052","R013",2.96
"1016","V0052","R010",4.48
"1017","V0053","R011",5.03
"1018","V0053","R017",5.38
"1019","V0053","R040",4.39
"1020","V0053","R014",3.33
"1021","V0053","R012",4.78
"1022","V0053","R005",4.26
"1023","V0053","R002",2.41
"1024","V0053","R034",4.67
"1025","V0053","R038",2.67
"1026","V0053","R006",3.51
"1027","V0053","R031",5.03
"1028","V0053","R044",4.72
"1029","V0054","R017",3.8
"1030","V0054","R008",3.32
"1031","V0054","R023",2.17
"1032","V0054","R042",3.23
"1033","V0054","R005",3.46
"1034","V0054","R045",1.1
"1035","V0054","R028",2.89
"1036","V0054","R015",3.96
"1037","V0054","R014",2.29
"1038","V0054","R049",3.36
"1039","V0054","R043",4.93
"1040","V0054","R047",2.09
"1041","V0054","R038",3.72
"1042","V0055","R019",2.27
"1043","V0055","R049",1.12
"1044","V0055","R044",4.04
"1045","V0055","R033",3.09
"1046","V0055","R002",4.38
"1047","V0055","R040",3.06
"1048","V0055","R036",4.31
"1049","V0055","R017",1.83
"1050","V0055","R046",2.01
"1051","V0055","R034",2.83
"1052","V0056","R013",4.91
"1053","V0056","R028",3.01
"1054","V0056","R021",3.17
"1055","V0056","R038",2.31
"1056","V0056","R005",3.95
"1057","V0056","R036",3.59
"1058","V0056","R016",3.81
"1059","V0056","R035",3.57
"1060","V0056","R039",2.29
"1061","V0056","R034",3.8
"1062","V0056","R009",3.72
"1063","V0056","R029",4.17
"1064","V0056","R015",2.86
"1065","V0056","R033",4.48
"1066","V0056","R024",2.79
"1067","V0056","R008",3.84
"1068","V0056","R040",7.73
"1069","V0056","R011",5.26
"1070","V0056","R032",4.71
"1071","V0056","R026",5.44
"1072","V0056","R003",3.48
"1073","V0056","R006",3.6
"1074","V0057","R016",4.06
"1075","V0057","R020",4.5
"1076","V0057","R035",3.5
"1077","V0057","R038",3.58
"1078","V0057","R042",4.45
"1079","V0057","R047",3.6
"1080","V0057","R034",6.47
"1081","V0057","R017",2.56
"1082","V0057","R024",2.68
"1083","V0057","R026",2.63
"1084","V0057","R028",2.21
"1085","V0057","R039",2.69
"1086","V0057","R010",2.36
"1087","V0058","R022",4.7
"1088","V0058","R046",6.81
"1089","V0058","R013",4.78
"1090","V0058","R040",4.32
"1091","V0058","R018",5.76
"1092","V0058","R009",1.75
"1093","V0058","R021",2.94
"1094","V0058","R020",6.62
"1095","V0058","R017",3.25
"1096","V0058","R024",4.32
"1097","V0058","R037",6.6
"1098","V0058","R010",3.88
"1099","V0058","R008",4.17
"1100","V0058","R032",4.76
"1101","V0058","R026",5.95
"1102","V0058","R006",4.47
"1103","V0058","R031",4.85
"1104","V0058","R004",5.68
"1105","V0058","R014",4.63
"1106","V0058","R033",5.41
"1107","V0058","R016",5.26
"1108","V0058","R034",4.84
"1109","V0058","R050",3.65
"1110","V0058","R047",5.66
"1111","V0058","R035",4.01
"1112","V0058","R045",2.03
"1113","V0058","R042",3.63
"1114","V0058","R015",2.77
"1115","V0058","R002",6.07
"1116","V0059","R032",3.46
"1117","V0059","R014",3.52
"1118","V0059","R027",3.64
"1119","V0059","R018",3.8
"1120","V0059","R029",3.54
"1121","V0059","R035",4.97
"1122","V0059","R022",2.13
"1123","V0059","R050",5
"1124","V0059","R034",4.39
"1125","V0059","R039",2.58
"1126","V0059","R031",4.12
"1127","V0059","R030",4.53
"1128","V0059","R047",4.6
"1129","V0059","R016",4.52
"1130","V0059","R002",3.55
"1131","V0059","R004",2.7
"1132","V0060","R033",5.13
"1133","V0060","R044",5.7
"1134","V0060","R025",5.52
"1135","V0060","R006",6.06
"1136","V0060","R011",6.52
"1137","V0060","R012",5.89
"1138","V0060","R048",6.03
"1139","V0060","R047",3.93
"1140","V0060","R046",5.04
"1141","V0060","R007",5.84
"1142","V0060","R045",2.83
"1143","V0060","R016",5.42
"1144","V0060","R042",6.05
"1145","V0060","R004",6.52
"1146","V0060","R038",5.35
"1147","V0060","R027",3.68
"1148","V0060","R034",3.12
"1149","V0060","R039",6.03
"1150","V0060","R043",4.85
"1151","V0060","R005",6.44
"1152","V0060","R013",4.93
"1153","V0060","R028",4.31
"1154","V0060","R008",4.84
"1155","V0060","R041",5.59
"1156","V0060","R019",2.39
"1157","V0060","R030",4.87
"1158","V0060","R036",2.5
"1159","V0060","R017",5.22
"1160","V0061","R035",4.61
"1161","V0061","R009",5.5
"1162","V0061","R013",2.67
"1163","V0061","R026",3.26
"1164","V0061","R024",3.23
"1165","V0061","R014",2.66
"1166","V0061","R040",3.19
"1167","V0061","R016",5.09
"1168","V0061","R005",2.06
"1169","V0061","R018",2.2
"1170","V0061","R011",3.28
"1171","V0061","R003",2.89
"1172","V0061","R032",3
"1173","V0061","R017",1.52
"1174","V0061","R012",2.7
"1175","V0061","R027",2.9
"1176","V0061","R048",2.18
"1177","V0061","R004",4.99
"1178","V0061","R025",3.42
"1179","V0061","R043",1
"1180","V0061","R010",4.2
"1181","V0061","R039",4.6
"1182","V0061","R028",2.52
"1183","V0061","R019",2.58
"1184","V0061","R007",2.88
"1185","V0061","R001",2.89
"1186","V0062","R048",5.24
"1187","V0062","R029",5.04
"1188","V0062","R030",3.1
"1189","V0062","R014",5.2
"1190","V0062","R019",2.45
"1191","V0062","R034",5.13
"1192","V0062","R017",5.13
"1193","V0062","R005",4.47
"1194","V0062","R049",3.82
"1195","V0062","R018",1.93
"1196","V0062","R008",4.6
"1197","V0062","R045",3.99
"1198","V0063","R040",4.43
"1199","V0063","R022",1.44
"1200","V0063","R049",3.77
"1201","V0063","R039",3.86
"1202","V0063","R042",4.84
"1203","V0063","R007",4.4
"1204","V0063","R013",4.23
"1205","V0063","R002",4.22
"1206","V0063","R035",4.44
"1207","V0063","R001",4.68
"1208","V0063","R034",4.76
"1209","V0063","R048",5.59
"1210","V0063","R029",2.66
"1211","V0063","R021",3.11
"1212","V0063","R009",4.4
"1213","V0063","R030",3.04
"1214","V0064","R017",3.51
"1215","V0064","R030",4.8
"1216","V0064","R041",6.31
"1217","V0064","R010",4.14
"1218","V0064","R033",1.92
"1219","V0064","R021",2.04
"1220","V0064","R014",4.99
"1221","V0064","R006",4.93
"1222","V0064","R019",2.59
"1223","V0064","R044",2.53
"1224","V0064","R029",4.89
"1225","V0064","R025",5.42
"1226","V0065","R016",6.22
"1227","V0065","R009",5.64
"1228","V0065","R047",5.93
"1229","V0065","R028",3.6
"1230","V0065","R041",5.58
"1231","V0065","R015",4.34
"1232","V0065","R032",6.87
"1233","V0065","R001",5.38
"1234","V0065","R022",3.57
"1235","V0065","R003",5.02
"1236","V0065","R019",2.67
"1237","V0065","R026",4.79
"1238","V0065","R039",2.74
"1239","V0065","R008",3.85
"1240","V0065","R010",5
"1241","V0065","R013",5.7
"1242","V0065","R023",5.62
"1243","V0065","R029",6.05
"1244","V0065","R035",4.31
"1245","V0066","R021",1.95
"1246","V0066","R013",4.62
"1247","V0066","R034",6.15
"1248","V0066","R030",3.72
"1249","V0066","R001",4.68
"1250","V0066","R046",4.49
"1251","V0066","R036",2.86
"1252","V0066","R040",3.71
"1253","V0066","R028",2.04
"1254","V0066","R026",4.68
"1255","V0066","R041",4.88
"1256","V0066","R031",4.02
"1257","V0066","R033",4.55
"1258","V0066","R025",5.34
"1259","V0066","R005",3.52
"1260","V0066","R011",3.58
"1261","V0066","R009",4.43
"1262","V0066","R050",5
"1263","V0066","R016",3.88
"1264","V0066","R049",2.47
"1265","V0066","R008",4.77
"1266","V0066","R004",4.64
"1267","V0066","R014",6.18
"1268","V0066","R042",3.95
"1269","V0066","R002",5.22
"1270","V0067","R001",6.31
"1271","V0067","R019",3.9
"1272","V0067","R020",4.95
"1273","V0067","R025",3.24
"1274","V0067","R042",4.62
"1275","V0067","R026",4.86
"1276","V0067","R022",3.59
"1277","V0067","R037",4.17
"1278","V0067","R033",4.39
"1279","V0067","R004",5.01
"1280","V0067","R007",5.78
"1281","V0067","R012",5.9
"1282","V0067","R040",3.79
"1283","V0067","R010",3.25
"1284","V0067","R024",4.55
"1285","V0068","R034",3.86
"1286","V0068","R047",3.77
"1287","V0068","R005",4.48
"1288","V0068","R042",4.78
"1289","V0068","R024",5.35
"1290","V0068","R018",1.89
"1291","V0068","R030",3.31
"1292","V0068","R006",4
"1293","V0068","R021",2.11
"1294","V0068","R001",4.35
"1295","V0068","R038",3.91
"1296","V0068","R043",6.04
"1297","V0068","R003",5.02
"1298","V0068","R039",2.36
"1299","V0068","R023",4.94
"1300","V0068","R012",7.43
"1301","V0069","R009",2.49
"1302","V0069","R045",0.83
"1303","V0069","R007",3.42
"1304","V0069","R036",1.52
"1305","V0069","R048",3.43
"1306","V0069","R010",1.16
"1307","V0069","R029",2.97
"1308","V0069","R017",4.04
"1309","V0069","R028",1.9
"1310","V0069","R018",4.71
"1311","V0069","R014",3.43
"1312","V0069","R008",4.43
"1313","V0069","R005",1.28
"1314","V0069","R042",1.14
"1315","V0069","R021",4.08
"1316","V0069","R006",2.01
"1317","V0069","R016",4.74
"1318","V0069","R011",2.36
"1319","V0069","R001",4.83
"1320","V0069","R020",3.11
"1321","V0069","R033",2.03
"1322","V0069","R044",2.32
"1323","V0070","R007",2.95
"1324","V0070","R006",3.48
"1325","V0070","R017",3.96
"1326","V0070","R031",4.7
"1327","V0070","R038",3.34
"1328","V0070","R011",2.95
"1329","V0070","R044",3.01
"1330","V0070","R037",1.91
"1331","V0070","R015",2.49
"1332","V0070","R027",3.45
"1333","V0070","R030",2.79
"1334","V0070","R005",4.88
"1335","V0070","R036",3.97
"1336","V0070","R043",3.25
"1337","V0070","R002",5.49
"1338","V0070","R045",2.37
"1339","V0070","R028",2.31
"1340","V0071","R026",3.83
"1341","V0071","R005",2.36
"1342","V0071","R029",4.44
"1343","V0071","R015",3.73
"1344","V0071","R040",4.33
"1345","V0071","R022",4.31
"1346","V0071","R010",3.11
"1347","V0071","R048",4.55
"1348","V0071","R016",5.24
"1349","V0071","R034",5.96
"1350","V0071","R027",6.77
"1351","V0071","R044",5.87
"1352","V0071","R032",4.55
"1353","V0071","R001",5.87
"1354","V0071","R011",6.45
"1355","V0071","R023",4.03
"1356","V0071","R009",4.01
"1357","V0071","R045",2.25
"1358","V0071","R025",3.61
"1359","V0071","R012",4.37
"1360","V0071","R019",1.98
"1361","V0071","R035",4.92
"1362","V0071","R004",6.83
"1363","V0071","R006",3.33
"1364","V0071","R050",2.27
"1365","V0071","R007",5.27
"1366","V0071","R046",3.75
"1367","V0072","R033",2.25
"1368","V0072","R025",3.04
"1369","V0072","R032",2.79
"1370","V0072","R024",4.23
"1371","V0072","R034",3.22
"1372","V0072","R013",1.54
"1373","V0072","R046",2.79
"1374","V0072","R015",1.45
"1375","V0072","R029",2.96
"1376","V0072","R018",3.24
"1377","V0072","R036",1.37
"1378","V0072","R019",1.81
"1379","V0072","R002",2.88
"1380","V0072","R038",2.58
"1381","V0072","R022",1.12
"1382","V0072","R027",1.32
"1383","V0072","R037",2.57
"1384","V0072","R026",2.83
"1385","V0072","R030",2.24
"1386","V0072","R011",4.42
"1387","V0072","R035",5.09
"1388","V0072","R008",4.83
"1389","V0072","R020",1.07
"1390","V0072","R021",2.67
"1391","V0072","R006",2.29
"1392","V0072","R031",2.87
"1393","V0072","R043",2.7
"1394","V0072","R017",3.15
"1395","V0072","R001",3.79
"1396","V0072","R007",3.12
"1397","V0073","R011",4.55
"1398","V0073","R005",3.97
"1399","V0073","R038",3
"1400","V0073","R028",4.3
"1401","V0073","R019",3.62
"1402","V0073","R026",2.88
"1403","V0073","R003",6
"1404","V0073","R039",3.87
"1405","V0073","R021",2.75
"1406","V0073","R036",2.9
"1407","V0073","R006",4.54
"1408","V0073","R033",4.96
"1409","V0073","R030",2.22
"1410","V0073","R040",3.49
"1411","V0073","R047",2.12
"1412","V0073","R035",5.3
"1413","V0073","R025",5.36
"1414","V0073","R001",7.49
"1415","V0073","R018",5.58
"1416","V0073","R031",5.12
"1417","V0073","R042",4.44
"1418","V0074","R045",3.4
"1419","V0074","R041",2.64
"1420","V0074","R039",1.73
"1421","V0074","R002",2.53
"1422","V0074","R046",3.33
"1423","V0074","R003",1.82
"1424","V0074","R016",2.15
"1425","V0074","R022",2.23
"1426","V0074","R020",1.97
"1427","V0074","R007",3.82
"1428","V0074","R040",4.34
"1429","V0074","R010",2.92
"1430","V0075","R009",3.26
"1431","V0075","R049",3.32
"1432","V0075","R017",3.52
"1433","V0075","R037",1.02
"1434","V0075","R029",2.66
"1435","V0075","R023",1.64
"1436","V0075","R015",2.2
"1437","V0075","R050",2.01
"1438","V0075","R025",2.95
"1439","V0075","R048",2.68
"1440","V0076","R017",2.92
"1441","V0076","R006",2.39
"1442","V0076","R005",3.81
"1443","V0076","R007",3.77
"1444","V0076","R021",3.27
"1445","V0076","R032",4.61
"1446","V0076","R045",4.13
"1447","V0076","R009",4.22
"1448","V0076","R030",3.81
"1449","V0076","R027",2.16
"1450","V0076","R026",2.53
"1451","V0076","R023",2.72
"1452","V0076","R019",3.18
"1453","V0076","R046",4.73
"1454","V0077","R040",2.17
"1455","V0077","R008",1.68
"1456","V0077","R031",2.72
"1457","V0077","R043",4.11
"1458","V0077","R025",3.5
"1459","V0077","R036",2.06
"1460","V0077","R004",1.85
"1461","V0077","R017",2.2
"1462","V0077","R018",1.63
"1463","V0077","R019",2.85
"1464","V0077","R037",1.08
"1465","V0077","R049",2.75
"1466","V0077","R002",3.64
"1467","V0077","R022",2.71
"1468","V0077","R005",2.33
"1469","V0077","R045",3.23
"1470","V0077","R030",4.51
"1471","V0077","R009",2.58
"1472","V0077","R032",1.81
"1473","V0077","R012",2.58
"1474","V0077","R042",3.54
"1475","V0077","R013",4.02
"1476","V0077","R028",1.9
"1477","V0077","R016",2.38
"1478","V0077","R033",2.38
"1479","V0078","R008",4.08
"1480","V0078","R007",3.48
"1481","V0078","R025",2.19
"1482","V0078","R010",5.04
"1483","V0078","R043",3.17
"1484","V0078","R003",1.94
"1485","V0078","R018",3.49
"1486","V0078","R013",4.72
"1487","V0078","R040",2.32
"1488","V0078","R030",1.37
"1489","V0078","R016",2.71
"1490","V0078","R001",3.94
"1491","V0078","R048",2.67
"1492","V0078","R035",3.63
"1493","V0078","R019",1.84
"1494","V0078","R032",3.52
"1495","V0078","R038",3.6
"1496","V0078","R027",2.87
"1497","V0078","R026",3.25
"1498","V0078","R023",3.4
"1499","V0078","R015",3
"1500","V0078","R041",4.62
"1501","V0078","R014",4.21
"1502","V0078","R020",5.43
"1503","V0079","R036",1.62
"1504","V0079","R018",4.1
"1505","V0079","R003",4.04
"1506","V0079","R042",3.75
"1507","V0079","R013",4.22
"1508","V0079","R002",4.7
"1509","V0079","R024",3.78
"1510","V0079","R023",4.18
"1511","V0079","R032",3.53
"1512","V0079","R037",1.67
"1513","V0079","R026",4.6
"1514","V0079","R039",2.73
"1515","V0079","R017",3.99
"1516","V0079","R011",5.91
"1517","V0079","R012",4.91
"1518","V0079","R045",3.29
"1519","V0079","R028",4.58
"1520","V0079","R004",5.25
"1521","V0079","R027",5.34
"1522","V0080","R037",3
"1523","V0080","R021",2.24
"1524","V0080","R033",4.38
"1525","V0080","R010",3.71
"1526","V0080","R005",4.56
"1527","V0080","R040",4.49
"1528","V0080","R012",5.17
"1529","V0080","R018",3.35
"1530","V0080","R035",3.07
"1531","V0080","R036",4.21
"1532","V0080","R046",3.78
"1533","V0080","R031",3.22
"1534","V0080","R013",3.36
"1535","V0080","R041",4.49
"1536","V0080","R019",4.02
"1537","V0080","R008",3.62
"1538","V0080","R044",3.57
"1539","V0080","R002",4.76
"1540","V0080","R016",3.16
"1541","V0081","R013",4.12
"1542","V0081","R015",4.4
"1543","V0081","R048",4.26
"1544","V0081","R037",4.42
"1545","V0081","R004",5.39
"1546","V0081","R044",3.95
"1547","V0081","R008",5.31
"1548","V0081","R002",3.78
"1549","V0081","R006",4.11
"1550","V0081","R028",1.92
"1551","V0081","R046",2.5
"1552","V0081","R014",4.31
"1553","V0082","R016",4.12
"1554","V0082","R010",5.55
"1555","V0082","R005",3.58
"1556","V0082","R029",4.23
"1557","V0082","R002",4.11
"1558","V0082","R045",2.8
"1559","V0082","R038",4.61
"1560","V0082","R008",2.93
"1561","V0082","R028",3.41
"1562","V0082","R024",4.18
"1563","V0082","R020",4.43
"1564","V0082","R015",3.23
"1565","V0082","R006",4.43
"1566","V0082","R040",3.9
"1567","V0082","R043",4.79
"1568","V0082","R007",4
"1569","V0082","R001",4.82
"1570","V0082","R033",2.88
"1571","V0082","R017",4.06
"1572","V0083","R022",0.37
"1573","V0083","R040",1.36
"1574","V0083","R049",1.45
"1575","V0083","R033",0.46
"1576","V0083","R029",2.54
"1577","V0083","R011",2.86
"1578","V0083","R039",3.42
"1579","V0083","R036",4.49
"1580","V0083","R041",2.95
"1581","V0083","R013",1.76
"1582","V0083","R006",4.29
"1583","V0083","R018",3.77
"1584","V0083","R035",3
"1585","V0083","R034",0.96
"1586","V0083","R015",0.75
"1587","V0083","R028",3.59
"1588","V0083","R037",0.69
"1589","V0083","R005",2.88
"1590","V0083","R026",3.03
"1591","V0083","R004",4.75
"1592","V0083","R010",3.46
"1593","V0083","R014",3.16
"1594","V0083","R038",3.83
"1595","V0083","R003",5.51
"1596","V0083","R023",3.21
"1597","V0083","R048",2.02
"1598","V0083","R001",2.83
"1599","V0083","R050",3.56
"1600","V0083","R020",2.56
"1601","V0083","R019",1.14
"1602","V0084","R005",4.12
"1603","V0084","R008",2.73
"1604","V0084","R044",3.17
"1605","V0084","R023",2.43
"1606","V0084","R048",3.35
"1607","V0084","R040",1.86
"1608","V0084","R047",2.44
"1609","V0084","R024",3.14
"1610","V0084","R034",3.54
"1611","V0084","R041",2.51
"1612","V0084","R017",2.5
"1613","V0084","R016",2.66
"1614","V0084","R009",3.21
"1615","V0084","R050",3.78
"1616","V0084","R026",2.54
"1617","V0084","R018",2.29
"1618","V0085","R023",6.23
"1619","V0085","R020",5.18
"1620","V0085","R038",3.78
"1621","V0085","R015",1.92
"1622","V0085","R049",5.55
"1623","V0085","R039",2.64
"1624","V0085","R027",3.18
"1625","V0085","R034",3.79
"1626","V0085","R022",1.62
"1627","V0085","R016",4.38
"1628","V0085","R050",2.55
"1629","V0085","R017",3.95
"1630","V0085","R007",4.81
"1631","V0085","R041",3.83
"1632","V0085","R002",2.02
"1633","V0085","R044",3.15
"1634","V0085","R009",2.31
"1635","V0085","R037",2.42
"1636","V0086","R041",3.74
"1637","V0086","R037",3.04
"1638","V0086","R009",3.47
"1639","V0086","R045",3.93
"1640","V0086","R007",4.48
"1641","V0086","R017",2.68
"1642","V0086","R016",4.07
"1643","V0086","R049",5.27
"1644","V0086","R042",2.52
"1645","V0086","R035",2.43
"1646","V0087","R028",3.53
"1647","V0087","R032",5.12
"1648","V0087","R043",4.86
"1649","V0087","R027",3.8
"1650","V0087","R026",3.39
"1651","V0087","R010",4.48
"1652","V0087","R008",4.9
"1653","V0087","R037",2.82
"1654","V0087","R025",4.43
"1655","V0087","R044",4.11
"1656","V0087","R033",3.52
"1657","V0087","R036",4.38
"1658","V0087","R034",2.68
"1659","V0087","R023",1.98
"1660","V0087","R050",3.52
"1661","V0087","R018",3.79
"1662","V0087","R011",5.79
"1663","V0087","R021",3.3
"1664","V0087","R038",4.24
"1665","V0087","R039",3.37
"1666","V0087","R046",5.05
"1667","V0087","R005",3.89
"1668","V0087","R004",4.39
"1669","V0087","R013",3.83
"1670","V0087","R019",3.7
"1671","V0088","R006",3.57
"1672","V0088","R004",5.17
"1673","V0088","R042",3.9
"1674","V0088","R026",4.51
"1675","V0088","R028",3.11
"1676","V0088","R048",3.85
"1677","V0088","R022",3.28
"1678","V0088","R005",2.47
"1679","V0088","R045",3.47
"1680","V0088","R030",4.02
"1681","V0088","R033",0.77
"1682","V0088","R023",2.74
"1683","V0088","R017",3.36
"1684","V0088","R021",5.82
"1685","V0088","R020",5.36
"1686","V0088","R046",4.09
"1687","V0088","R031",4.29
"1688","V0088","R037",4.17
"1689","V0088","R032",2.19
"1690","V0088","R011",5
"1691","V0088","R014",1.85
"1692","V0089","R002",1.09
"1693","V0089","R004",2.59
"1694","V0089","R032",2.88
"1695","V0089","R016",3.53
"1696","V0089","R013",2.98
"1697","V0089","R003",2.54
"1698","V0089","R033",2.43
"1699","V0089","R019",3.21
"1700","V0089","R011",3.87
"1701","V0089","R037",1.75
"1702","V0089","R005",1.94
"1703","V0089","R050",2.87
"1704","V0089","R022",3.91
"1705","V0089","R044",3.05
"1706","V0089","R008",2.19
"1707","V0089","R007",2.04
"1708","V0089","R010",3.12
"1709","V0089","R041",3.34
"1710","V0089","R043",0.99
"1711","V0089","R009",3.53
"1712","V0089","R031",3.47
"1713","V0089","R039",3.44
"1714","V0089","R024",2.72
"1715","V0089","R026",2.24
